t(ns)	MSD(A2)
0.989000	3.803633e+03
0.990000	3.807338e+03
0.991000	3.811043e+03
0.992000	3.814747e+03
0.993000	3.818451e+03
0.994000	3.822155e+03
0.995000	3.825859e+03
0.996000	3.829564e+03
0.997000	3.833268e+03
0.998000	3.836972e+03
0.999000	3.840677e+03
1.000000	3.844381e+03
1.001000	3.848086e+03
1.002000	3.851790e+03
1.003000	3.855494e+03
1.004000	3.859199e+03
1.005000	3.862903e+03
1.006000	3.866609e+03
1.007000	3.870314e+03
1.008000	3.874018e+03
1.009000	3.877723e+03
1.010000	3.881428e+03
1.011000	3.885132e+03
1.012000	3.888836e+03
1.013000	3.892539e+03
1.014000	3.896242e+03
1.015000	3.899945e+03
1.016000	3.903647e+03
1.017000	3.907348e+03
1.018000	3.911050e+03
1.019000	3.914752e+03
1.020000	3.918455e+03
1.021000	3.922159e+03
1.022000	3.925863e+03
1.023000	3.929567e+03
1.024000	3.933271e+03
1.025000	3.936976e+03
1.026000	3.940681e+03
1.027000	3.944387e+03
1.028000	3.948094e+03
1.029000	3.951800e+03
1.030000	3.955507e+03
1.031000	3.959214e+03
1.032000	3.962921e+03
1.033000	3.966628e+03
1.034000	3.970335e+03
1.035000	3.974040e+03
1.036000	3.977745e+03
1.037000	3.981451e+03
1.038000	3.985157e+03
1.039000	3.988862e+03
1.040000	3.992568e+03
1.041000	3.996275e+03
1.042000	3.999982e+03
1.043000	4.003687e+03
1.044000	4.007394e+03
1.045000	4.011100e+03
1.046000	4.014807e+03
1.047000	4.018513e+03
1.048000	4.022219e+03
1.049000	4.025925e+03
1.050000	4.029631e+03
1.051000	4.033337e+03
1.052000	4.037041e+03
1.053000	4.040746e+03
1.054000	4.044451e+03
1.055000	4.048155e+03
1.056000	4.051859e+03
1.057000	4.055562e+03
1.058000	4.059266e+03
1.059000	4.062970e+03
1.060000	4.066675e+03
1.061000	4.070380e+03
1.062000	4.074085e+03
1.063000	4.077790e+03
1.064000	4.081495e+03
1.065000	4.085201e+03
1.066000	4.088906e+03
1.067000	4.092612e+03
1.068000	4.096318e+03
